DRG Definition,Provider Id,Provider Name,Provider City,Provider State,Average Covered Charges,Average Total Payments
292 - HEART FAILURE & SHOCK W CC,330043,SOUTHSIDE HOSPITAL,BAY SHORE,NY,32573.53933,8465.808989
292 - HEART FAILURE & SHOCK W CC,330044,FAXTON-ST LUKE'S HEALTHCARE,UTICA,NY,16533.49265,5726.227941
292 - HEART FAILURE & SHOCK W CC,330045,HUNTINGTON HOSPITAL,HUNTINGTON,NY,25842.33178,6706.82243
292 - HEART FAILURE & SHOCK W CC,330046,ST LUKE'S ROOSEVELT HOSPITAL,NEW YORK,NY,40691.04545,12216.23636
292 - HEART FAILURE & SHOCK W CC,330047,ST MARY'S HOSPITAL AT AMSTERDAM,AMSTERDAM,NY,13672.44444,5556.75
292 - HEART FAILURE & SHOCK W CC,330049,NORTHERN DUTCHESS HOSPITAL,RHINEBECK,NY,24463.90625,6830.21875
292 - HEART FAILURE & SHOCK W CC,330053,MEDINA MEMORIAL HOSPITAL,MEDINA,NY,6538.894737,6373.526316
292 - HEART FAILURE & SHOCK W CC,330055,NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS,FLUSHING,NY,30357.0239,10211.81673
292 - HEART FAILURE & SHOCK W CC,330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,BROOKLYN,NY,25799.86364,13320.84848
292 - HEART FAILURE & SHOCK W CC,330057,ST PETER'S HOSPITAL,ALBANY,NY,22977.82639,5780.763889
292 - HEART FAILURE & SHOCK W CC,330058,GENEVA GENERAL HOSPITAL,GENEVA,NY,8296.206897,5663.37931
292 - HEART FAILURE & SHOCK W CC,330059,MONTEFIORE MEDICAL CENTER,BRONX,NY,51236.33729,13096.019
292 - HEART FAILURE & SHOCK W CC,330061,LAWRENCE HOSPITAL CENTER,BRONXVILLE,NY,21007.37333,6957.093333
292 - HEART FAILURE & SHOCK W CC,330064,NEW YORK DOWNTOWN HOSPITAL,NEW YORK,NY,21419.55263,12698.02632
292 - HEART FAILURE & SHOCK W CC,330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,NIAGARA FALLS,NY,12346.75,7482.78125
292 - HEART FAILURE & SHOCK W CC,330067,ST FRANCIS HOSPITAL,POUGHKEEPSIE,NY,36076.36667,8360.333333
292 - HEART FAILURE & SHOCK W CC,330073,UNITED MEMORIAL MEDICAL CENTER,BATAVIA,NY,13071.77586,5835.637931
292 - HEART FAILURE & SHOCK W CC,330074,F F THOMPSON HOSPITAL,CANANDAIGUA,NY,11168.15,5213.4
292 - HEART FAILURE & SHOCK W CC,330078,SISTERS OF CHARITY HOSPITAL,BUFFALO,NY,15161.30088,6772.725664
292 - HEART FAILURE & SHOCK W CC,330079,ADIRONDACK MEDICAL CENTER,SARANAC LAKE,NY,14191.68,7102.4
292 - HEART FAILURE & SHOCK W CC,330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,BRONX,NY,10831.87179,14098.53846
292 - HEART FAILURE & SHOCK W CC,330084,ALICE HYDE MEDICAL CENTER,MALONE,NY,9837.285714,6465.333333
292 - HEART FAILURE & SHOCK W CC,330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONEONTA,NY,9616,5941
292 - HEART FAILURE & SHOCK W CC,330086,MOUNT VERNON HOSPITAL,MOUNT VERNON,NY,18533.10526,9961.315789
292 - HEART FAILURE & SHOCK W CC,330088,EASTERN LONG ISLAND HOSPITAL,GREENPORT,NY,33331.08,8119.32
292 - HEART FAILURE & SHOCK W CC,330090,ARNOT OGDEN MEDICAL CENTER,ELMIRA,NY,16330.97183,6166.323944
292 - HEART FAILURE & SHOCK W CC,330094,COLUMBIA MEMORIAL HOSPITAL,HUDSON,NY,12255.40278,6184.333333
292 - HEART FAILURE & SHOCK W CC,330096,JONES MEMORIAL HOSPITAL,WELLSVILLE,NY,6349.277778,5932.222222
292 - HEART FAILURE & SHOCK W CC,330101,NEW YORK-PRESBYTERIAN HOSPITAL,NEW YORK,NY,43839.46737,13246.96
292 - HEART FAILURE & SHOCK W CC,330102,KENMORE MERCY HOSPITAL,KENMORE,NY,9885.866667,5433.983333
292 - HEART FAILURE & SHOCK W CC,330103,OLEAN GENERAL HOSPITAL,OLEAN,NY,8142.785714,5617.5
292 - HEART FAILURE & SHOCK W CC,330104,NYACK HOSPITAL,NYACK,NY,37773.25234,8007.504673
292 - HEART FAILURE & SHOCK W CC,330106,NORTH SHORE UNIVERSITY HOSPITAL,MANHASSET,NY,49305.82422,10146.57422
292 - HEART FAILURE & SHOCK W CC,330107,PECONIC BAY MEDICAL CENTER,RIVERHEAD,NY,23452.50725,7123.550725
292 - HEART FAILURE & SHOCK W CC,330108,"ST JOSEPH'S HOSPITAL, INC",ELMIRA,NY,19020.76923,6409.153846
292 - HEART FAILURE & SHOCK W CC,330111,BERTRAND CHAFFEE HOSPITAL,SPRINGVILLE,NY,9930.733333,5425.266667
292 - HEART FAILURE & SHOCK W CC,330115,ONEIDA HEALTHCARE CENTER,ONEIDA,NY,14906.68966,6687.344828
292 - HEART FAILURE & SHOCK W CC,330119,LENOX HILL HOSPITAL,NEW YORK,NY,51702.55046,9557.238532
292 - HEART FAILURE & SHOCK W CC,330125,ROCHESTER GENERAL HOSPITAL,ROCHESTER,NY,11918.81818,6329.767045
292 - HEART FAILURE & SHOCK W CC,330126,ORANGE REGIONAL MEDICAL CENTER,MIDDLETOWN,NY,37454.68992,7464.75969
292 - HEART FAILURE & SHOCK W CC,330127,JACOBI MEDICAL CENTER,BRONX,NY,19240.27451,15050.11765
292 - HEART FAILURE & SHOCK W CC,330128,ELMHURST HOSPITAL CENTER,ELMHURST,NY,17835.88235,13286.94118
292 - HEART FAILURE & SHOCK W CC,330132,TLC HEALTH NETWORK,GOWANDA,NY,8234.125,5472
292 - HEART FAILURE & SHOCK W CC,330135,BON SECOURS COMMUNITY HOSPITAL,PORT JERVIS,NY,29751.24561,8069.789474
292 - HEART FAILURE & SHOCK W CC,330136,MARY IMOGENE BASSETT HOSPITAL,COOPERSTOWN,NY,14954.43678,9367.643678
292 - HEART FAILURE & SHOCK W CC,330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,SYRACUSE,NY,13634.33173,7028.173077
292 - HEART FAILURE & SHOCK W CC,330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,PATCHOGUE,NY,47290.77692,7627.323077
292 - HEART FAILURE & SHOCK W CC,330144,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",BATH,NY,9335.666667,6821.533333
292 - HEART FAILURE & SHOCK W CC,330151,ST JAMES MERCY HOSPITAL,HORNELL,NY,8289.666667,6654.5
292 - HEART FAILURE & SHOCK W CC,330152,LONG ISLAND COLLEGE HOSPITAL,BROOKLYN,NY,31228.87879,11888.43939
292 - HEART FAILURE & SHOCK W CC,330153,ELLIS HOSPITAL,SCHENECTADY,NY,19551.76048,6293.838323
292 - HEART FAILURE & SHOCK W CC,330157,SAMARITAN MEDICAL CENTER,WATERTOWN,NY,18177.82759,9240.241379
292 - HEART FAILURE & SHOCK W CC,330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,SUFFERN,NY,36072.15,7814.35
292 - HEART FAILURE & SHOCK W CC,330159,COMMUNITY-GENERAL HOSPITAL OF GREATER SYRACUSE,SYRACUSE,NY,12233.3,6128.525
292 - HEART FAILURE & SHOCK W CC,330160,STATEN ISLAND UNIVERSITY HOSPITAL,STATEN ISLAND,NY,31202.46207,9682.97931
292 - HEART FAILURE & SHOCK W CC,330162,NORTHERN WESTCHESTER HOSPITAL,MOUNT KISCO,NY,19878.64835,7008.252747
292 - HEART FAILURE & SHOCK W CC,330163,EASTERN NIAGARA HOSPITAL,LOCKPORT,NY,10296.74074,6529.37037
292 - HEART FAILURE & SHOCK W CC,330164,HIGHLAND HOSPITAL,ROCHESTER,NY,9234.086207,6114.103448
292 - HEART FAILURE & SHOCK W CC,330167,WINTHROP-UNIVERSITY HOSPITAL,MINEOLA,NY,51034.06289,9663.031447
292 - HEART FAILURE & SHOCK W CC,330169,BETH ISRAEL MEDICAL CENTER,NEW YORK,NY,44720.11328,12335.6875
292 - HEART FAILURE & SHOCK W CC,330175,"CORTLAND REGIONAL MEDICAL CENTER, INC",CORTLAND,NY,10379.01124,6335.359551
292 - HEART FAILURE & SHOCK W CC,330177,EDWARD JOHN  NOBLE HOSPITAL OF GOUVERNEUR,GOUVERNEUR,NY,10216.57143,7706.964286
292 - HEART FAILURE & SHOCK W CC,330180,SAMARITAN HOSPITAL,TROY,NY,15900.15217,5764.086957
292 - HEART FAILURE & SHOCK W CC,330181,GLEN COVE HOSPITAL,GLEN COVE,NY,27994.86207,7668.87931
292 - HEART FAILURE & SHOCK W CC,330182,"ST FRANCIS HOSPITAL, ROSLYN",ROSLYN,NY,35323.43464,7283.797386
292 - HEART FAILURE & SHOCK W CC,330184,SOUND SHORE MEDICAL CENTER OF WESTSCHESTER,NEW ROCHELLE,NY,15940.35,9877.083333
292 - HEART FAILURE & SHOCK W CC,330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,PORT JEFFERSON,NY,30414.6063,6953.275591
292 - HEART FAILURE & SHOCK W CC,330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,LEWISTON,NY,11242.4,6243.316667
292 - HEART FAILURE & SHOCK W CC,330191,GLENS FALLS HOSPITAL,GLENS FALLS,NY,12687.56557,5476.696721
292 - HEART FAILURE & SHOCK W CC,330193,FLUSHING HOSPITAL MEDICAL CENTER,FLUSHING,NY,20589.40426,11646.34043
292 - HEART FAILURE & SHOCK W CC,330194,MAIMONIDES MEDICAL CENTER,BROOKLYN,NY,55929.32372,13968.64744
292 - HEART FAILURE & SHOCK W CC,330195,LONG ISLAND JEWISH MEDICAL CENTER,NEW HYDE PARK,NY,41127.06593,11839.96703
292 - HEART FAILURE & SHOCK W CC,330196,CONEY ISLAND HOSPITAL,BROOKLYN,NY,20036.98387,13029.80645
292 - HEART FAILURE & SHOCK W CC,330197,CANTON-POTSDAM HOSPITAL,POTSDAM,NY,9264.209302,6660.790698
292 - HEART FAILURE & SHOCK W CC,330198,SOUTH NASSAU COMMUNITIES HOSPITAL,OCEANSIDE,NY,28006.4939,7346.384146
292 - HEART FAILURE & SHOCK W CC,330199,METROPOLITAN HOSPITAL CENTER,NEW YORK,NY,17438,14822.33333
292 - HEART FAILURE & SHOCK W CC,330201,KINGSBROOK JEWISH MEDICAL CENTER,BROOKLYN,NY,30980.90566,10078.58491
292 - HEART FAILURE & SHOCK W CC,330202,KINGS COUNTY HOSPITAL CENTER,BROOKLYN,NY,10924.97917,13257.85417
292 - HEART FAILURE & SHOCK W CC,330203,CROUSE HOSPITAL,SYRACUSE,NY,16244.92562,7757.933884
292 - HEART FAILURE & SHOCK W CC,330204,BELLEVUE HOSPITAL CENTER,NEW YORK,NY,25205.62264,14581.84906
292 - HEART FAILURE & SHOCK W CC,330205,ST ANTHONY COMMUNITY HOSPITAL,WARWICK,NY,26026.40541,6567
292 - HEART FAILURE & SHOCK W CC,330208,ST JOHN'S RIVERSIDE HOSPITAL,YONKERS,NY,24430.8,9570.475
292 - HEART FAILURE & SHOCK W CC,330211,CLAXTON-HEPBURN MEDICAL CENTER,OGDENSBURG,NY,12468.69231,6285.615385
292 - HEART FAILURE & SHOCK W CC,330213,LEWIS COUNTY GENERAL HOSPITAL,LOWVILLE,NY,13795.38462,7933.076923
292 - HEART FAILURE & SHOCK W CC,330214,NYU HOSPITALS CENTER,NEW YORK,NY,39956.95192,10074.67788
292 - HEART FAILURE & SHOCK W CC,330215,"ROME MEMORIAL HOSPITAL, INC",ROME,NY,16945.78846,5772.75
292 - HEART FAILURE & SHOCK W CC,330218,OSWEGO HOSPITAL,OSWEGO,NY,13951,6488.387755
292 - HEART FAILURE & SHOCK W CC,330219,ERIE COUNTY MEDICAL CENTER,BUFFALO,NY,18577.78723,9752.957447
292 - HEART FAILURE & SHOCK W CC,330221,WYCKOFF HEIGHTS MEDICAL CENTER,BROOKLYN,NY,25059.11321,12259.84906
292 - HEART FAILURE & SHOCK W CC,330222,SARATOGA HOSPITAL,SARATOGA SPRING,NY,19791.37975,5374.949367
292 - HEART FAILURE & SHOCK W CC,330223,MASSENA MEMORIAL HOSPITAL,MASSENA,NY,10617.84,6762.9
292 - HEART FAILURE & SHOCK W CC,330225,LONG BEACH MEDICAL CENTER,LONG BEACH,NY,28067.80952,8601.880952
292 - HEART FAILURE & SHOCK W CC,330226,UNITY HOSPITAL OF ROCHESTER,ROCHESTER,NY,10721.96923,6023.815385
292 - HEART FAILURE & SHOCK W CC,330229,BROOKS MEMORIAL HOSPITAL,DUNKIRK,NY,8215.08,5412.12
292 - HEART FAILURE & SHOCK W CC,330231,QUEENS HOSPITAL CENTER,JAMAICA,NY,15538.14894,12647.76596
292 - HEART FAILURE & SHOCK W CC,330232,SETON HEALTH SYSTEM-ST MARY'S CAMPUS,TROY,NY,23142.79167,6454.770833
292 - HEART FAILURE & SHOCK W CC,330233,BROOKDALE HOSPITAL MEDICAL CENTER,BROOKLYN,NY,18040.17347,12681.96939
292 - HEART FAILURE & SHOCK W CC,330234,WESTCHESTER MEDICAL CENTER,VALHALLA,NY,67024.5,15976.47727
292 - HEART FAILURE & SHOCK W CC,330235,AUBURN COMMUNITY HOSPITAL,AUBURN,NY,15624.40909,6633.810606
292 - HEART FAILURE & SHOCK W CC,330236,NEW YORK METHODIST HOSPITAL,BROOKLYN,NY,20206.9023,11191.95977
292 - HEART FAILURE & SHOCK W CC,330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,DANSVILLE,NY,10959.375,6218.3125
292 - HEART FAILURE & SHOCK W CC,330239,WOMAN'S CHRISTIAN ASSOCIATION,JAMESTOWN,NY,12806.26506,5712.915663
292 - HEART FAILURE & SHOCK W CC,330240,HARLEM HOSPITAL CENTER,NEW YORK,NY,26602.86364,15478.31818
292 - HEART FAILURE & SHOCK W CC,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,SYRACUSE,NY,30104.82558,10328.60465
292 - HEART FAILURE & SHOCK W CC,330245,ST ELIZABETH MEDICAL CENTER,UTICA,NY,14439.45732,6297.981707
292 - HEART FAILURE & SHOCK W CC,330246,ST CHARLES HOSPITAL,PORT JEFFERSON,NY,46257.09375,7738.75
292 - HEART FAILURE & SHOCK W CC,330249,"COMMUNITY MEMORIAL HOSPITAL, INC",HAMILTON,NY,13284.17647,6155.647059
292 - HEART FAILURE & SHOCK W CC,330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,PLATTSBURGH,NY,19070.67273,8464.663636
292 - HEART FAILURE & SHOCK W CC,330259,MERCY MEDICAL CENTER,ROCKVILLE CENTR,NY,29077.13462,8354.019231
292 - HEART FAILURE & SHOCK W CC,330261,PHELPS MEMORIAL HOSPITAL ASSN,SLEEPY HOLLOW,NY,27877.20588,8592
292 - HEART FAILURE & SHOCK W CC,330263,"CARTHAGE AREA HOSPITAL, INC",CARTHAGE,NY,23246.58621,7908.482759
292 - HEART FAILURE & SHOCK W CC,330264,ST LUKE'S CORNWALL HOSPITAL,NEWBURGH,NY,31328.92857,7240.964286
292 - HEART FAILURE & SHOCK W CC,330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,CLIFTON SPRINGS,NY,9401.037037,5586.777778
292 - HEART FAILURE & SHOCK W CC,330267,HUDSON VALLEY HOSPITAL CENTER,CORTLANDT MANOR,NY,28439.6,7266.2
292 - HEART FAILURE & SHOCK W CC,330268,COBLESKILL REGIONAL HOSPITAL,COBLESKILL,NY,8120.666667,7556.866667
292 - HEART FAILURE & SHOCK W CC,330273,PUTNAM HOSPITAL CENTER,CARMEL,NY,25227.18421,6948.105263
292 - HEART FAILURE & SHOCK W CC,330276,NATHAN LITTAUER HOSPITAL,GLOVERSVILLE,NY,19917.10714,6442.321429
292 - HEART FAILURE & SHOCK W CC,330277,CORNING HOSPITAL,CORNING,NY,11356.64063,5756.203125
292 - HEART FAILURE & SHOCK W CC,330279,MERCY HOSPITAL,BUFFALO,NY,12314.97701,6155.609195
292 - HEART FAILURE & SHOCK W CC,330285,STRONG MEMORIAL HOSPITAL,ROCHESTER,NY,11815.89231,8897.438462
292 - HEART FAILURE & SHOCK W CC,330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,WEST ISLIP,NY,39303.04023,7895.028736
292 - HEART FAILURE & SHOCK W CC,330304,WHITE PLAINS HOSPITAL CENTER,WHITE PLAINS,NY,21264.79808,6921.375
292 - HEART FAILURE & SHOCK W CC,330306,LUTHERAN MEDICAL CENTER,BROOKLYN,NY,15302.55914,12425.5914
292 - HEART FAILURE & SHOCK W CC,330307,CAYUGA MEDICAL CENTER AT ITHACA,ITHACA,NY,12565.75,6475.875
292 - HEART FAILURE & SHOCK W CC,330316,NEW YORK WESTCHESTER SQUARE MEDICAL CENTER,BRONX,NY,22395.46875,8111.796875
292 - HEART FAILURE & SHOCK W CC,330331,PLAINVIEW HOSPITAL,PLAINVIEW,NY,28981.2,7686.009091
292 - HEART FAILURE & SHOCK W CC,330332,ST JOSEPH HOSPITAL,BETHPAGE,NY,29884.54217,6805.361446
292 - HEART FAILURE & SHOCK W CC,330340,SOUTHAMPTON HOSPITAL,SOUTHAMPTON,NY,28451.59524,8105.619048
292 - HEART FAILURE & SHOCK W CC,330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),BROOKLYN,NY,16520.75728,13205.54369
292 - HEART FAILURE & SHOCK W CC,330353,FOREST HILLS HOSPITAL,FOREST HILLS,NY,29722.19298,9859.947368
292 - HEART FAILURE & SHOCK W CC,330372,FRANKLIN HOSPITAL,VALLEY STREAM,NY,27264.65909,7088.465909
292 - HEART FAILURE & SHOCK W CC,330385,NORTH CENTRAL BRONX HOSPITAL,BRONX,NY,16193.38462,13228.46154
292 - HEART FAILURE & SHOCK W CC,330386,CATSKILL REGIONAL MEDICAL CENTER,HARRIS,NY,19164.66667,6907.47619
292 - HEART FAILURE & SHOCK W CC,330393,UNIVERSITY HOSPITAL ( STONY BROOK ),STONY BROOK,NY,36196.07639,11215.64583
292 - HEART FAILURE & SHOCK W CC,330394,"UNITED HEALTH SERVICES HOSPITALS, INC",JOHNSON CITY,NY,13684.12879,6570
292 - HEART FAILURE & SHOCK W CC,330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,FAR ROCKAWAY,NY,26853.09836,13747.98361
292 - HEART FAILURE & SHOCK W CC,330396,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,BROOKLYN,NY,12106.72222,13104.86111
292 - HEART FAILURE & SHOCK W CC,330397,INTERFAITH MEDICAL CENTER,BROOKLYN,NY,31687,13291.44444
292 - HEART FAILURE & SHOCK W CC,330399,ST BARNABAS HOSPITAL,BRONX,NY,22830.4375,13681.59375
292 - HEART FAILURE & SHOCK W CC,330401,ST CATHERINE OF SIENA HOSPITAL,SMITHTOWN,NY,42958.23077,6678.75
292 - HEART FAILURE & SHOCK W CC,340001,CAROLINAS MEDICAL CENTER-NORTHEAST,CONCORD,NC,13469.43889,6321.027778
292 - HEART FAILURE & SHOCK W CC,340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,ASHEVILLE,NC,15953.92308,6770.838828
292 - HEART FAILURE & SHOCK W CC,340003,NORTHERN HOSPITAL OF SURRY COUNTY,MOUNT AIRY,NC,12064.95161,6254.451613
292 - HEART FAILURE & SHOCK W CC,340004,HIGH POINT REGIONAL HOSPITAL,HIGH POINT,NC,19643.71681,6266.460177
292 - HEART FAILURE & SHOCK W CC,340008,SCOTLAND MEMORIAL HOSPITAL,LAURINBURG,NC,15202.01667,6589.283333
292 - HEART FAILURE & SHOCK W CC,340010,WAYNE MEMORIAL HOSPITAL,GOLDSBORO,NC,13003.41322,6907.082645
292 - HEART FAILURE & SHOCK W CC,340011,SPRUCE PINE COMMUNITY HOSPITAL,SPRUCE PINE,NC,9224.761905,6172.190476
292 - HEART FAILURE & SHOCK W CC,340013,RUTHERFORD HOSPITAL INC,RUTHERFORDTON,NC,11857.27941,6483.352941
292 - HEART FAILURE & SHOCK W CC,340014,FORSYTH MEMORIAL HOSPITAL,WINSTON-SALEM,NC,13877.74,7219.64
292 - HEART FAILURE & SHOCK W CC,340015,ROWAN REGIONAL MEDICAL CENTER,SALISBURY,NC,15998.89474,5899.438596
292 - HEART FAILURE & SHOCK W CC,340016,MEDWEST HARRIS,SYLVA,NC,12406.65217,5877.782609
292 - HEART FAILURE & SHOCK W CC,340017,MARGARET R PARDEE MEMORIAL HOSPITAL,HENDERSONVILLE,NC,11307.09459,5780.459459
292 - HEART FAILURE & SHOCK W CC,340020,CENTRAL CAROLINA HOSPITAL,SANFORD,NC,21326.56667,5718.555556
292 - HEART FAILURE & SHOCK W CC,340021,CLEVELAND REGIONAL MEDICAL CENTER,SHELBY,NC,16192.12621,6210.417476
292 - HEART FAILURE & SHOCK W CC,340023,PARK RIDGE HEALTH,HENDERSONVILLE,NC,12061.86667,6192.866667
292 - HEART FAILURE & SHOCK W CC,340024,SAMPSON REGIONAL MEDICAL CENTER,CLINTON,NC,12112,6617.076087
292 - HEART FAILURE & SHOCK W CC,340027,LENOIR MEMORIAL HOSPITAL,KINSTON,NC,15507.21849,6415.87395
292 - HEART FAILURE & SHOCK W CC,340028,CAPE FEAR VALLEY MEDICAL CENTER,FAYETTEVILLE,NC,23844.87552,7363.211618
292 - HEART FAILURE & SHOCK W CC,340030,DUKE UNIVERSITY HOSPITAL,DURHAM,NC,26398.15764,10748.5468
292 - HEART FAILURE & SHOCK W CC,340032,GASTON MEMORIAL HOSPITAL,GASTONIA,NC,14648.04118,6351.282353
292 - HEART FAILURE & SHOCK W CC,340036,FRANKLIN REGIONAL MEDICAL CENTER,LOUISBURG,NC,17178.85714,6616.642857
292 - HEART FAILURE & SHOCK W CC,340037,KINGS MOUNTAIN HOSPITAL INC,KINGS MOUNTAIN,NC,13910.05882,5899.705882
292 - HEART FAILURE & SHOCK W CC,340038,BEAUFORT COUNTY MEDICAL CENTER,WASHINGTON,NC,7189.875,5792.291667
292 - HEART FAILURE & SHOCK W CC,340039,IREDELL MEMORIAL HOSPITAL INC,STATESVILLE,NC,19977.94118,6383.897059
292 - HEART FAILURE & SHOCK W CC,340040,PITT COUNTY MEMORIAL HOSPITAL,GREENVILLE,NC,19360.62757,8697.105572
292 - HEART FAILURE & SHOCK W CC,340041,CALDWELL MEMORIAL HOSPITAL,LENOIR,NC,13287.51429,6118.971429
292 - HEART FAILURE & SHOCK W CC,340042,ONSLOW MEMORIAL HOSPITAL,JACKSONVILLE,NC,18772.97849,6508.053763
292 - HEART FAILURE & SHOCK W CC,340047,NORTH CAROLINA BAPTIST HOSPITAL,WINSTON-SALEM,NC,14832.28079,10389.02956
292 - HEART FAILURE & SHOCK W CC,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,LUMBERTON,NC,18324.13245,7547.291391
292 - HEART FAILURE & SHOCK W CC,340051,WATAUGA MEDICAL CENTER,BOONE,NC,12664.375,7339.15625
292 - HEART FAILURE & SHOCK W CC,340053,PRESBYTERIAN HOSPITAL,CHARLOTTE,NC,17924.79412,6583.588235
292 - HEART FAILURE & SHOCK W CC,340055,VALDESE GENERAL HOSPITAL INC,VALDESE,NC,21510.89286,5581.642857
292 - HEART FAILURE & SHOCK W CC,340060,MOREHEAD MEMORIAL HOSPITAL,EDEN,NC,13646.4375,6240.7875
292 - HEART FAILURE & SHOCK W CC,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,CHAPEL HILL,NC,16173.35294,11054.15126
292 - HEART FAILURE & SHOCK W CC,340064,WILKES REGIONAL MEDICAL CENTER,NORTH WILKESBOR,NC,10408.29412,5622.235294
292 - HEART FAILURE & SHOCK W CC,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,WHITEVILLE,NC,12766.84375,6471.8125
292 - HEART FAILURE & SHOCK W CC,340069,"WAKEMED, RALEIGH CAMPUS",RALEIGH,NC,22038.08434,7368.89759
292 - HEART FAILURE & SHOCK W CC,340070,ALAMANCE REGIONAL MEDICAL CENTER,BURLINGTON,NC,9683.222222,6259.847222
292 - HEART FAILURE & SHOCK W CC,340071,BETSY JOHNSON REGIONAL  HOSPITAL,DUNN,NC,14640.37634,7199.827957
292 - HEART FAILURE & SHOCK W CC,340073,DUKE HEALTH RALEIGH HOSPITAL,RALEIGH,NC,19989.16327,5855.530612
292 - HEART FAILURE & SHOCK W CC,340075,GRACE HOSPITAL INC,MORGANTON,NC,18216.71739,5942.391304
292 - HEART FAILURE & SHOCK W CC,340084,ANSON COMMUNITY HOSPITAL,WADESBORO,NC,16113.71429,6707.857143
292 - HEART FAILURE & SHOCK W CC,340085,THOMASVILLE MEDICAL CENTER,THOMASVILLE,NC,16748.125,6383.5625
292 - HEART FAILURE & SHOCK W CC,340087,THE MCDOWELL HOSPITAL,MARION,NC,10352,6721.428571
292 - HEART FAILURE & SHOCK W CC,340090,JOHNSTON MEMORIAL HOSPITAL,SMITHFIELD,NC,24520.44792,6911.645833
292 - HEART FAILURE & SHOCK W CC,340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",GREENSBORO,NC,14442.83566,7063.93007
292 - HEART FAILURE & SHOCK W CC,340096,LEXINGTON MEMORIAL HOSPITAL INC,LEXINGTON,NC,12777.28571,5904.785714
292 - HEART FAILURE & SHOCK W CC,340097,HUGH CHATHAM MEMORIAL HOSPITAL,ELKIN,NC,16894.89744,5904.410256
292 - HEART FAILURE & SHOCK W CC,340098,CAROLINAS MED CENTER-MERCY,CHARLOTTE,NC,16206.67961,6187.485437
292 - HEART FAILURE & SHOCK W CC,340099,ROANOKE CHOWAN HOSPITAL,AHOSKIE,NC,14830.78125,6360.828125
292 - HEART FAILURE & SHOCK W CC,340106,SANDHILLS REGIONAL MEDICAL CENTER,HAMLET,NC,30421.07143,6235.547619
292 - HEART FAILURE & SHOCK W CC,340107,HERITAGE HOSPITAL,TARBORO,NC,17866.5942,6327.086957
292 - HEART FAILURE & SHOCK W CC,340109,ALBEMARLE HOSPITAL AUTHORITY,ELIZABETH CITY,NC,18987.47541,7694.262295
292 - HEART FAILURE & SHOCK W CC,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,CHARLOTTE,NC,18932.06593,8591.054945
292 - HEART FAILURE & SHOCK W CC,340114,REX HOSPITAL,RALEIGH,NC,15922.4,5597.813043
292 - HEART FAILURE & SHOCK W CC,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,PINEHURST,NC,15149.66887,6309.311258
292 - HEART FAILURE & SHOCK W CC,340116,FRYE REGIONAL MEDICAL CENTER,HICKORY,NC,25370.10294,5609.823529
292 - HEART FAILURE & SHOCK W CC,340119,STANLY REGIONAL MEDICAL CENTER,ALBEMARLE,NC,13813.5122,6079.560976
292 - HEART FAILURE & SHOCK W CC,340120,DUPLIN GENERAL HOSPITAL,KENANSVILLE,NC,11189,6840.208333
292 - HEART FAILURE & SHOCK W CC,340123,RANDOLPH HOSPITAL,ASHEBORO,NC,15094.7931,6280.655172
292 - HEART FAILURE & SHOCK W CC,340126,WILSON MEDICAL CENTER,WILSON,NC,19097.87234,6445.361702
292 - HEART FAILURE & SHOCK W CC,340127,GRANVILLE MEDICAL CENTER,OXFORD,NC,11083.48837,6331.581395
292 - HEART FAILURE & SHOCK W CC,340129,LAKE NORMAN REGIONAL MEDICAL CENTER,MOORESVILLE,NC,24082.78571,5738.214286
292 - HEART FAILURE & SHOCK W CC,340130,CAROLINAS MEDICAL CENTER-UNION,MONROE,NC,9941.372549,6623.529412
